user_id,non_duplicate,hashtags_prop,hashtags_per_twt_prop,mentions_prop,n_unique_mentions,replies_prop,urls_prop,qt_prop,media_prop,count_RT,avg_engagement,avg_days_between_tweets
1170,0.5129901819253767,0.0,0.0,0.00016030943185168023,0.5129901819253767,0.0,0.5134711102209317,0.0,0.0,0.0,0.051299018192537675,0.4554096513010997
1254,0.0028323094206359374,0.0018616367736637713,0.01387782724174336,0.00041271300500823855,0.4081076238364728,0.00045699551627521694,0.0023204035903896672,5.845291487241147e-05,0.00127002242313694,0.9125739921898905,0.020905773569140498,0.0028919191031496084
261,0.0010725834293308315,0.00016871698106866748,0.0016352325297791432,0.0007772395385806059,0.5871400878562463,0.0005271959788995573,2.5682077456541258e-05,2.0688340173324912e-05,0.00032138266372699675,0.8081300840235419,0.0466960806398361,0.0026308332877059003
1481,0.12478974209691118,0.03757609334516657,0.24367475134229571,0.08443023442988043,0.25143509374173184,0.0,0.12478974209691118,0.0,0.034792679023302374,0.12571754687086592,0.1289648635797075,0.896699645538115
177,0.0006572593318249883,3.7073451432513443e-06,0.0009079212595717577,0.0008150863107805455,0.9999239472083624,0.0008225010010670481,7.94431102125288e-07,0.0,2.7540278207009985e-05,0.0,0.01219769514203167,0.0008473931756003072
512,0.0005791990656884486,1.799096939380918e-05,0.0007373225274264154,0.0005373425246497905,0.3836115269928945,0.0002588496616864382,4.405951688279799e-06,7.710415454489649e-06,5.6543046666257424e-05,0.9234874738634459,0.0033909305680923404,0.0005874602251039733
1395,0.0002842709985406256,3.215450789179904e-05,0.0004937429506808504,0.0002796903284219615,0.20004055859389616,4.4908530575138326e-07,2.173572879836695e-05,3.5028653848607894e-06,0.00011487602121120383,0.8996076844811709,0.3881871826820281,0.00028741459568088526
943,0.0011960377342353401,8.788293663728601e-05,0.0018779160150112035,0.000816594668754182,0.5974300891601988,0.0005876464175145568,0.0002696836896809423,0.00023536031099427693,0.00022215901149940558,0.8017824335409509,0.014643635759682385,0.001275668896494491
451,0.00051888722675653,0.00012980427446198,0.0009470900821845861,0.00042124538370507867,0.4338817556029569,0.00015800825277582827,5.64079566276965e-05,3.908972432971949e-05,8.246777284750952e-05,0.8927651009645475,0.1213039912434958,0.001020473051372807
970,0.0010537498701832545,0.00018956873846081866,0.0017991648421307664,0.0007639188567396563,0.9518940226179672,0.000699511964863301,1.3943760096942878e-05,2.1579628721459218e-05,8.831048061397157e-05,0.3038411723981458,0.03963779402986431,0.001300875577557353
507,0.00032399537732208383,0.00011175051825005833,0.0006015956700666182,0.000312637792890136,0.09572821164070333,3.4478381311270268e-06,1.0951956416521144e-05,5.8106213209876074e-05,5.577385212117249e-05,0.9945998938262905,0.04008081405334011,0.0003245024123413672
1318,0.00032249365524854296,6.885809228809132e-05,0.0004440511218269923,0.00029958223964908807,0.5105288815281662,3.7153646918031654e-07,0.0,2.4769097945353344e-07,8.644415182929453e-05,0.8591987671763415,0.03372275531613383,0.000335014687005818
740,0.0012038440483332481,0.00015845399218696144,0.00188686305489168,0.0006984164424856071,0.760579162497415,0.0004977080523821224,0.00017308051454268094,0.00014301488525592419,0.00024093132658171314,0.6487675249336924,0.024748075825877423,0.0013001353205084015
431,0.0007087237723860232,0.00010226551078053348,0.001322538071273184,0.0006005125923740633,0.7549377945345155,0.0004235694760468145,5.70784246216931e-06,4.518708615883996e-06,0.00012129165232109787,0.6447538414715683,0.11982497463508968,0.0007543865120833777
1376,0.0006342741880229256,0.0004249196313318462,0.0007468754472444399,0.0003081218260199809,0.49555926452732424,9.215607280181482e-05,1.1219000167177458e-05,1.3222393054173432e-05,0.00010537846585598826,0.700706696155712,0.5132536311838501,0.0007719195450302857
1460,0.0013106403710504188,0.00021111537158254943,0.002631230963175138,0.0005569502798948192,0.8622050350702097,0.0006464894841846942,0.00013800537908898174,8.009240750699832e-05,0.0006074701061684642,0.0,0.5065479224855176,0.0013679833495700813
1568,0.0008371177074764279,0.00023362696803427098,0.001957136634783374,0.00037396728958178976,0.5406467264482074,0.00010204081859108088,0.0001592165051474774,2.5988948434725632e-05,0.0002525031516342297,0.8130656196197849,0.21587733695698816,0.004191059894947345
8,0.0008661940563451041,6.149840526824194e-05,0.0016668891734057925,0.0006429877907956368,0.9997883599322761,0.0007204098902851198,2.7729191661126946e-05,2.3885541331861826e-05,0.0002542300146356787,0.018449521580472583,0.008798664696592044,0.000950266903561756
415,0.0022060576575924553,3.10226858098939e-05,0.004412115315184911,0.0015345888580627516,0.9177199855584613,0.0014573768400470157,0.0002936814256669956,0.00018199975675137756,0.00014890889188749073,0.3970903783666419,0.008673942952446334,0.00225107924244128
600,0.0013945846341187325,0.0001190821793839525,0.00204383570432375,0.0007497766850100712,0.992175076822739,0.0007391916023981644,6.174631523612352e-06,3.087315761806176e-06,0.0002924129071539278,0.1199642696016114,0.03446547002947766,0.0014113443482542517
449,0.000669960377309496,3.3466044937190844e-05,0.0010115600516265944,0.0005459015355678076,0.39636437565282223,0.00026708888093184805,6.607945178680938e-06,5.542147569216294e-06,0.0004086268034687571,0.9178964488802199,0.018945405146322203,0.000672944610615997
1051,0.1162175234496444,0.09351878840088572,0.18581263846298485,0.0,0.0,0.003123345942709193,0.10085501956864452,0.0,0.11378421905241745,0.0,0.9521483788372898,0.1162175234496444
368,0.0031567521777026005,0.0005138650961339594,0.003673435166660696,0.002552267718142528,0.9995848840979258,0.002829456359210639,1.2793321895451269e-05,1.1727211737496996e-05,0.00024307311601357408,0.02046931503272203,0.018997016904587178,0.0034463642657134026
916,0.01961512854066673,0.01910007046082428,0.04687685980509096,0.000478268216996563,0.5886378055342314,0.00013489616376826137,0.019192045117939004,2.4526575230592975e-05,0.019032622378940146,0.8044716675634496,0.03494423805978734,0.03784100178434345
